X1,id,host_is_superhost,host_response_rate,host_response_time,host_listings_count,host_identity_verified,accommodates,neighbourhood_group_cleansed,property_type,room_type,latitude,longitude,guests_included,bathrooms,bedrooms,beds,bed_type,amenities,cleaning_fee,minimum_nights,maximum_nights,instant_bookable,cancellation_policy,price
805,4120442,FALSE,92%,within a day,472,TRUE,4,Downtown,Condominium,Entire home/apt,47.61284902,-122.3321968,1,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Air conditioning"",""Wheelchair accessible"",Pool,Doorman,Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",""Smoke detector"",""Fire extinguisher"",Essentials}",$99.00,1,30,FALSE,strict_14_with_grace_period,$269.00
1989,9887142,TRUE,70%,within a day,1,TRUE,4,Other neighborhoods,Apartment,Entire home/apt,47.68456574,-122.2984181,2,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Free parking on premises"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets""}",$30.00,2,1125,FALSE,flexible,$88.00
3741,17333200,TRUE,100%,within an hour,1,FALSE,2,West Seattle,Guesthouse,Entire home/apt,47.57944201,-122.3836997,2,1,1,1,Real Bed,"{TV,Internet,Wifi,""Wheelchair accessible"",""Free parking on premises"",""Pets live on this property"",Dog(s),Cat(s),""Free street parking"",Heating,""Family/kid friendly"",Essentials,Shampoo,Hangers,""Hair dryer"",""Private entrance"",""Babysitter recommendations"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Single level home"",""Garden or backyard"",""Luggage dropoff allowed"",""Wide doorway"",""Flat path to front door"",""Step-free access"",""Wide doorway"",""Accessible-height bed"",Other}",$50.00,2,30,FALSE,moderate,$79.00
4583,19987123,TRUE,100%,within an hour,3,TRUE,6,Ballard,Guest suite,Entire home/apt,47.67137583,-122.3694809,1,1,1,3,Real Bed,"{TV,Wifi,Kitchen,""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",""Long term stays allowed""}",$100.00,2,1125,TRUE,moderate,$120.00
3618,16736918,TRUE,100%,within a few hours,3,TRUE,5,West Seattle,Condominium,Entire home/apt,47.5775016,-122.4195924,1,2,3,3,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Pets allowed"",Elevator,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance""}",$150.00,25,1125,FALSE,strict_14_with_grace_period,$185.00
3343,15626018,TRUE,90%,within an hour,1,FALSE,2,Other neighborhoods,Apartment,Entire home/apt,47.52408643,-122.3242045,1,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Free parking on premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private entrance"",""Room-darkening shades"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Patio or balcony"",""Garden or backyard"",""Wide doorway""}",$25.00,2,31,FALSE,moderate,$75.00
695,3604931,FALSE,100%,within an hour,2,TRUE,9,West Seattle,House,Entire home/apt,47.52039401,-122.3892853,1,4,5,5,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""High chair"",""Pack ’n Play/travel crib"",""Bed linens""}",$200.00,2,1125,FALSE,strict_14_with_grace_period,$550.00
8257,31449236,FALSE,100%,within an hour,1,FALSE,3,Capitol Hill,Apartment,Entire home/apt,47.61766988,-122.3160844,1,1,0,1,Real Bed,"{TV,""Air conditioning"",Kitchen,""Pets allowed"",Elevator,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water""}",$35.00,1,3,FALSE,strict_14_with_grace_period,$80.00
6881,26135947,FALSE,100%,within an hour,1,FALSE,3,Other neighborhoods,Guest suite,Entire home/apt,47.68827937,-122.343507,4,1,2,2,Real Bed,"{TV,Wifi,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",$25.00,2,1000,TRUE,flexible,$105.00
4594,20017682,FALSE,90%,within a day,1,FALSE,13,Rainier Valley,House,Entire home/apt,47.59102775,-122.2895326,10,3.5,5,8,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",$150.00,2,1125,FALSE,strict_14_with_grace_period,$495.00
2527,12913085,TRUE,100%,within an hour,1,FALSE,4,Rainier Valley,Apartment,Entire home/apt,47.50478667,-122.2662777,4,1,2,2,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",""Hot water"",""Body soap"",""Bath towel"",""Toilet paper"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide doorway"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Step-free access"",""Wide doorway"",""Step-free access"",""Wide entryway"",""Full kitchen"",""Bedroom comforts"",""Bathroom essentials""}",$75.00,1,30,TRUE,moderate,$90.00
4044,18375018,TRUE,100%,within an hour,1,FALSE,5,Other neighborhoods,House,Entire home/apt,47.65555392,-122.331814,4,2,2,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",""Smart lock"",""Private living room"",""Private entrance"",Bathtub,""High chair"",""Fireplace guards"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Handheld shower head""}",$60.00,2,1125,TRUE,moderate,$175.00
3710,17184478,FALSE,98%,within an hour,20,FALSE,3,Downtown,Condominium,Entire home/apt,47.61294663,-122.3483252,1,1,1,1,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",""Pets allowed"",Gym,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony""}",$71.00,1,28,TRUE,strict_14_with_grace_period,$148.00
4422,19594746,TRUE,100%,within an hour,2,TRUE,1,Other neighborhoods,House,Private room,47.65893081,-122.3260693,1,2,1,1,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Wide doorway"",""Well-lit path to entrance""}",$40.00,3,150,TRUE,strict_14_with_grace_period,$10.00
7666,29062729,FALSE,67%,within a day,1,TRUE,3,Capitol Hill,Apartment,Entire home/apt,47.62271478,-122.3230639,3,1,1,1,Real Bed,"{TV,Wifi,Kitchen,""Smoking allowed"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Garden or backyard""}",$75.00,2,1125,FALSE,strict_14_with_grace_period,$85.00
3165,14873806,TRUE,100%,within an hour,42,TRUE,6,Downtown,Condominium,Entire home/apt,47.60959934,-122.3398444,1,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""High chair"",""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Body soap"",""Bath towel"",""Toilet paper"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Long term stays allowed"",""Full kitchen"",""Bedroom comforts"",""Bathroom essentials""}",$130.00,7,153,FALSE,strict_14_with_grace_period,$295.00
4803,20575236,FALSE,100%,within an hour,1,FALSE,4,Downtown,Apartment,Entire home/apt,47.61724043,-122.3476133,2,1,0,1,Real Bed,"{TV,Internet,Wifi,Kitchen,""Paid parking off premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Lake access""}",$35.00,1,35,TRUE,moderate,$89.00
5527,22206356,FALSE,99%,within an hour,521,FALSE,3,Downtown,Apartment,Entire home/apt,47.61758827,-122.3497262,2,1,1,1,Real Bed,"{TV,Internet,Wifi,Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock""}",$89.00,2,1125,FALSE,strict,$229.00
1557,7807169,FALSE,99%,within an hour,1276,FALSE,5,Downtown,Apartment,Entire home/apt,47.61249915,-122.348258,1,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",$99.00,2,1125,TRUE,strict_14_with_grace_period,$999.00
1142,6134382,TRUE,100%,within an hour,4,TRUE,2,West Seattle,Townhouse,Private room,47.54351053,-122.3847194,1,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Pets live on this property"",""Other pet(s)"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Self check-in"",Keypad,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",$15.00,1,28,FALSE,flexible,$79.00
1482,7561254,FALSE,100%,within an hour,123,FALSE,1,University District,House,Private room,47.66709569,-122.3168086,1,1,1,1,Real Bed,"{Internet,Wifi,Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad}",$20.00,1,21,TRUE,strict_14_with_grace_period,$40.00
1903,9386699,TRUE,100%,within an hour,1,TRUE,4,Other neighborhoods,Apartment,Entire home/apt,47.66723756,-122.3320758,2,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/kid friendly"",""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Bed linens"",""Extra pillows and blankets""}",$0.00,2,5,FALSE,flexible,$120.00
5074,21206836,FALSE,100%,within an hour,4,TRUE,2,Downtown,Apartment,Entire home/apt,47.60981976,-122.3399626,1,1,1,1,Real Bed,"{TV,Wifi,Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",$60.00,1,29,FALSE,strict_14_with_grace_period,$199.00
4022,18292300,FALSE,100%,within an hour,1292,FALSE,6,Downtown,Apartment,Entire home/apt,47.61102039,-122.342054,6,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Pool,Kitchen,Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$99.00,1,365,TRUE,strict_14_with_grace_period,"$1,002.00"
3711,17184481,FALSE,98%,within an hour,20,FALSE,2,Downtown,Condominium,Entire home/apt,47.61318653,-122.34912249999999,1,1,1,1,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Pets allowed"",Gym,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Paid parking on premises""}",$77.00,1,28,TRUE,strict_14_with_grace_period,$141.00
1943,9550869,TRUE,100%,within an hour,1,TRUE,10,Queen Anne,House,Entire home/apt,47.63539394,-122.3689911,10,3,3,5,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private entrance"",""Hot water""}",$250.00,2,1125,FALSE,strict_14_with_grace_period,$599.00
6092,23698647,TRUE,100%,within an hour,32,FALSE,23,Central Area,House,Entire home/apt,47.61513347,-122.2913623,16,3,8,12,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""High chair"",""Babysitter recommendations"",Crib,""Pack ’n Play/travel crib""}",$300.00,1,365,TRUE,strict_14_with_grace_period,$650.00
1321,6908161,TRUE,100%,within an hour,3,TRUE,4,Capitol Hill,House,Entire home/apt,47.62360911,-122.3108806,3,1,2,2,Real Bed,"{Internet,Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard""}",$75.00,10,1125,FALSE,moderate,$145.00
6808,25911520,FALSE,100%,within an hour,5,FALSE,4,Northgate,House,Entire home/apt,47.706275840000004,-122.3129927,1,1,2,2,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room""}",$40.00,2,30,TRUE,moderate,$79.00
2283,11678323,FALSE,100%,within an hour,1,TRUE,2,Delridge,House,Private room,47.53909408,-122.3531642,1,1.5,1,1,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",0,30,90,FALSE,flexible,$39.00
